Review,Rating
"great hotel great location let start saying wonderful experience hotel, staff friendly helpful not phoney tip way, elevators fast efficient 7 days believe elevator people twice, fortunate corner room 32nd floor views incredible, chrysler building direction east river direction, room sheets towels bathroom extremely clean, loved murray hill district hotel located, easy walking distance area real residential feel, definitely affinia dumont,  ",1
"enjoyed pulitzer, friend just spent nights pulitzer using starwood points, encountered hotel treated efficiency smiles desk folks concierge doorman, friend uses walker concerned, room lobby level not need stairs, large lovely quiet clean room garden.after reading negative comments reviewers bit concerned encounter mentioned room large comfortable twin beds, not heavenly beds mentioned fine, garden turned blessing queen day room/garden offered quiet place escape crowds noise.the bathroom combination shower/tub, difficult climb tub bit slippery, difficult adjust water temperature, complaints charming hotel.we liked location, hotel not center tourist activities close anne frank house block tram stop, enjoyed neighborhood dinner nights, options restaurants shopping.the buffet breakfast hotel good 27 euros person bit expensive, plenty options eat no way sample, especially enjoyed hash brown potatoes like potato pancakes hot chocolate, service adequate staff busy not rude, liked restaurant lot tried dine dinner queen day disappoint fully booked.when needed help using pay phone bank u.s. concierge left post help, mentioned staff hotel great.i stay lot hotels traveling job, book hotel winner,  ",1
"great hotel stayed 7 consecutive nights, price great long stay packing..which costed nett hk 5200 inclusive taxes corporate rate, standard room big comes seater couch too..very modern design hotel just recently refurnished..so fantastic, location abit business hotel shuttle compensate takes 20mins hotel tsim sha tsui mtr u mtr hong kong island 5mins, great malls u holidays shopping great variety international local brands restaurants just stone throw away hotel connected hotel overhead covered bridgesthe healthclub fantastic used gym night hardly there.. pool big stretches indoor outdoor right temperature.i did n't use laundry service hotel went hilton mall laundry shop charged hk 30 7pounds load clothes collection 3 hours, wing shing dry cleaning shop 2a level hilton plaza 3mins walk hotel tel need conceiger assist,  ",1
"perfect, friend told hotel explaining older hotel remodeling time stay said wonderful time treated thought try, right room needed location perfect beach going food entertainment, staff went just employees forever friends, return hawaii years stay,  ",1
"ca n't wait wife spent wonderful week resort arpil 20th 27th, pleasure staying great resorts mexico cuba dominican republic including riu far favorite, offer best aspects resort great food mexico spectacular beaches cuba, overall staff great pleasant given sense priority make sure happy times, honestly say no complaints rooms, clean no water issues regards pressure availability hot water, air conditioning worked fact night wife add extra blanket provided, mini fridge restocked daily lack refreshments including water, touch issue hard beds yes firm not point not able sleep cause injuries remarked, mentioned food fantastic lot selection, main buffet incredible not imagine people complain food resort eat home, variety seafood pork chicken addition featured dishes stuffed turkey prime rib bacon wrapped fillet, couple joined vacation cruises commented food great level, know n't eat like daily basis, given choice seating times buffet arrive flexible staff accommodate like change point, beach amazing plenty chairs available resort visited did not early reserve not beat service provided, henry does great job keeping drinks coming prefer bar right beach wait time, arrive beach 9:00am staff members waiting bring pads chairs tables, resort perfect size, week sold felt crowded left waiting time, great staff service provide makes comfortable recommending riu palace macao honestly say date resort visited definitely returning,  ",1
"fantastic just returned 3 night stay hotel brilliant location enjoyed minute, hotel situated near main metro station, room floor view arcde triomphe fantastic, room quite small clean room cleaned day, breakfast simple dining room quite small wait long table, definately recommend,  ",1
"convenient trip japan hotel accommodation, took airport limousine bus 3000 yen pp drops directly hotel convenient luggage, bus leaves hotel 2:15pm arrive earlier train, hotel short walking distance shinjuku train station department stores eateries, easily trains major areas come frequently, actually purchased suica cards 2000yen inc. 500 yen refundable deposit card train use tokyo surrounding districts, suica handy scanning gates instead buying ticket funds reloaded increments ticket vending machines, cards useful stay kyoto use jr local lines, did buffet breakfast hotel included room decent spread western japanese dishes, buffet costs 15 person cafes places eat nearby inc. mcdonalds kfc, nice guest lounge 2nd floor tv internet, lucky stay standard twin non smoking room averaged 248 square feet- quite roomy japanese standards, smaller single double rooms looked little no extra space tell, room desk nice flat screen tv japanese stations small closet hangers iron press drawer dresser sitting chair refrigerator teapot tea sleepwear comfy slippers view office buildings, bathroom quite amenities toilet bidet hairdryer razor toothbrushes toothpaste cotton swabs black ones, comb brush shampoo conditioner body soap, want little extra comfort n't mind paying little twin room recommend, staff courteous spoke understood english no problems, kind forms japanese forward luggage kyoto arrived day planned-wow, overall hotel fantastic location near action lights far away relax settle busy day sightseeing, not hesitate stay,  ",1
"great value spent night hotel thought excellent, really clean staff friendly efficient, arrived expecting share bathroom surprise ensuite, lucky break.. location really good walking distance gare st lazare gare du nord easy reach metro, definitely stay,  ",1
"loved, hotel on-line stayed long weekend late april 2006. minute knew great choice, hotel located mission district great restaurants coffee shops lots small shops, 10 minutes away lombard golden gate bridge golden gate park lincoln park parks offer good public golf courses fisherman wharf 10 minutes direction, entire staff super-friendly motivated make sure needed stay, family suite rented tv rooms good shower no bath comfortable queen bed bedroom drawback pull-out sofa bed pretty uncomfortable sleeping, hotel family friendly absolutely stay visit san francisco,  ",1
"worth money no complaints place beautiful, staff helpful language barrier, time share people spend time cancun hawaii time tried all-inclusive, got great rate doing minute deal not happier, food average average fine, resort decorated laid, slipped bartenders tips early week treated like royalty time went drink, decide eat steakhouse make sure not going rain, little cover wet kinda lose mood nice dinner, ca n't figure negative reviews stay 5 star time shares right, not lot not recommend 7 day trip, place gets,  ",1
"beautiful beach friendly staff friend stayed breezes resort 3 days, brief trip able purchase skyauction great price, paid definitely return resort, staff accomodating rooms nice powerful a/c scenery magnificent, arrival mini-frig stocked free soda water, say food n't great plentiful, fresh grill outside pool best bet lunch omelettes breakfast/brunch, getting drink main bar little time consuming requested visit especially evenings live band performing, going just casino n't expect, aware hotel package does n't include airport transfer need arrange, talked sagrario resort connected eddy hotelbed arrange off-site tours, shuttle service 12 person puj airport hotel, expect 30 minute bumpy ride, beautiful resort journey, wish stayed longer,  ",1
"loved hotel roemer nice boutique hotel, hotel staff friendly helpful, room small standards functional clean, loved tv bathroom, dvd player ipod docking station nice accessory, loved included drinks snacks room bar lobby included snacks drinks, hotel location quiet street near liedseplein tram stops extremely convenient, better european hotels stayed,  ",1
"superb hotel went visit hong kong 07 spent 4 nights plaza whompoa gardens absolutely terrific ambience staff lovely expectations arrived early morning checked 9.30am early check room available straight away infact free upgrade room overlooking harbour hong kong island.- priceless, days spent hong kong memorable hotel icing cake, breakfast feast courtesy bus half hour tsimshatsui, ferry hong kong island just outside door, esplanade outside delightful place sit evening overlooking harbour view, staff lovely receptionist husbands birthday wine arrived door lovely birthday card treasure, plaza definite question fourth floor,  ",1
"getting ready prime time majestic colonial open 6 weeks stayed, we__Ç_ée punta cana 3 times dr 6 times, food best we__Ç_ée, breakfast hard interesting new day, restaurants dress code cover-ups required main room no bathing suits short shorts enforced, best 7 la carte chinese huge sushi selection, did diarrhea haven__Ç_é_ years maybe ice cubes wife did not, reservations not required la carte mean wait.land working hard improve landscape planting myriad foliage, lots fountains not hooked, sea lanterns looks dramatic night.service staff not taken service english, did not understand basic requests drink orders went unfulfilled, food items not delivered hot, privacy large punta cana beach public not bothered nor does hotel staff pester, toilets lack doors.beach good kept clean.pool long spanning hotel, water temperature comfortable, concrete crumbling.sports tennis courts hardly used, need water chairs, clay court great kept drying quickly, hard courts retain water long time rainfall, activities not posted.rooms large supplied including mini-bar, great jacuzzi large shower, no washcloths no not disturb signs, lamps low wattage, pillows inadequate, air conditioning inadequatequiet rooms soundproof, pool noisy music activities afternoon beach morning.people lot canadians europeans younger resorts.smoking banned main dining room la carte time i__Ç_ée seen, no signs stating fact no signs indicating restaurant names saw light told wasn__Ç_é_ permitted, allowed open-air restaurants near beach.entertainment best, instead well-meaning amateur animation staff hire outside professionals magician folk dancers, lip-synch michael jackson spectacular effects.casino pretty big lively.towel chair supply chairs touch-and-go, beach chairs reserved 10:30 week went pool chairs moved beach insuring adequate supply, plenty towels.isolation major tv networks available, english-language newspapers rare.shopping resort shops expensive, there__Ç_é_ shopping center door stalls 2.5 miles beach,  ",1
"enjoyable experience el san juan good experience hotel, mix-up room, asked garden lanai room newly renovated tower, room spacious chicly decorated new york city hoping authentic urban feel, no garden rooms available upgraded ocean suite british colonial caribbean decor, beautiful, actually garden suites did bit run fortunate did not, avoid tower oceanfront rooms newly renovated, unhappy accommodations just tell want, chose hotel nightlife really salsa music lobby did n't hotel, nice experience nice hotel,  ",1
"recommend hotel, overwhelmed hotel choices having travelled paris did n't know area, pleased stay, short walk metro station, free wireless lobby albeit not fast used computers tiny area pricey fee like breakfast good, nothing fancy lots choices, pretty yogurt toast fruit everyday bacon/eggs cereals pastries course, staff spoke good english speak little/no french great, avid runner having luxemburg park close worked welll b/c n't comfortble running streets stoplights traffic uneven surfaces 6pm routine running park run stopping markets way wine cheese bring room, did n't use mini bar items liked having fridge access, free safe definitely bonus, hundreds eating choices minutes walk, mcdonald end street travelers ca n't mcmeals post office corner realized closed fridays leaving day hotel staff happy care us.the rooms cute/nice comfortable beds good size bathroom shower/tub needed soaking walking, small caution forgot travel clock n't room, utilized wake calls, not automated called 30 minutes late morning,  ",1
"best hotel stayed magnificent hotel, got room view venice cobbled roofs, beautiful, bed comfy slept sofa, flat panel tv venice canals right doorstep, hotel free internet access provide directions walk famous rialto bridge water metro station, welcome night morning woke freshly continental breakfast optional private dining room view, amazing hotel right heart venice,  ",1
"great hotel stayed krasnapolsky 3 nights, desk staff efficient check-in room wonderful, apparently remodeled years, lots storage space interior furnishings amenities nice bathrobes slippers hotel doorbell, business center floor let use internet computers 10 minutes time no charge, hotel overall nice good condition, location excellent right square royal palace, great place stay walk, highly recommended,  ",1
"superb amazing hotel great location.this hotel 4 5 stars service quality room proves flawed star stayed 4 5 star hotels worse one.firstly location second none, staying right union square prime central location, staying right expensive hotels expensive shops restaurants.to airport advise taking shuttle buses cost 14 plus tip cheaper taxi.the service hotel excellent, room good size located quiet area requested thought hotel quiet.the hotel wi-fi not check emails lobby free, room nice size bathroom good shower/bath, fan room preferred compared air-conditioning systems hotels sore throat.there television clock play mp3 player speakers.as san francisco nice, definitely advise booking alcatraz soon booked peak season day staying couple days book staying week soon there.the tour bus located fishman wharf good way seeing city close place buying alcatraz tickets advise seeing fisherman wharf buying alcatraz tickets doing tours day good orientation city.enjoy,,  ",1
"great hotel, small hyatt right best districts paris, pricey.however small say smallest hyatt world gives personal touch service nice makesone feel home not common feeling paris rooms comfortable equipped air conditioning did n't work, bit shortage dining outlets good, probably best eat out.well worth visit looking smaller friendly hotel,  ",1
"lovely little, beautiful little hotel safe clean tastefully designed decorated, difficulty finding parking experience pleasant, great value money like n't like staying big chain hotels perfect,  ",1
"best hotel notal hands, let start saying really n't want share gem request lovely staff requesting let people know things kickin nola, second time new orleans pre katrina decided stay hotel visit, let just say thing hotel best, not location key rooms clean roomy not mention vibe french quarter otherwised missed stayed bigger chains, breakfast morning awesome fresh crossaints fruit bagels coffee extremely helpful, far safe quarter n't nervous goes parents told growing look trouble xxxxxx trouble people nola extremley nice helpful, new orleans,  ",1
"placed hotel booked hotel direct result reading trip advisor, not disappointed asked quiet room higher floor precisely got, ok no view cable cars window open gave good ambience, yes rooms small not unlike european city hotels no problem, staff pleasant helpful.for breakfast went lori dinner mason st numerous places,  ",1
"just good says stayed casablanca 20th 24th april, room comfortable booked deluxe room, breakfast good choice, makes hotel stand personality staff, posters mentioned no view going casablanca rick lounge n't really need, type person likes stay photos luxurious room great view casablanca not type canny traveller likes home home end busy day sightseeing shopping place, earlier poster mentioned odour near elevator 3rd floor, nothing good old fashioned wood polish, casablanca spotlessly clean, bed comfortable, free internet access lounge area bonus, staff helpful attentive, forgot mention lovely little outdoor courtyard area just rick lounge open couple warmer evenings stay, say book book,  ",1
"great location great room excellent customer service account boston hotel rooms typically smaller american hotel rooms, pretend europe fine, traveling solo n't difficult, stayed room 536. room small far interesting stayed entering room mini-bar numerous snacks beverages did n't use, couple steps enter main area left small hallway safe ironing board fluffy bathrobes, separate sink/vanity bathroom, disappointed did n't hotel mini-round tubs like bathroom excellently stocked plenty useful toiletries fluffy fresh clean towels, fabulous view faneuil hall night, interesting skylight windows, felt loft, far best thing stay accommodating professional staff, no car arrived hotel 10am expecting drop baggage check later room available, really surprised desk person told room available friend floor just hall, nice able drop stuff clean bit going day, complaint ridiculous pay phone lasted minutes, misplaced cell phone, n't think price different hotel, hotel middle renovating expecting great things, looking forward construction upgrades appreciate great customer service stay,  ",1
"good location value hotel changed hands currently known pike street suites looks independent operation temporary situation summer, paraphrase note elevator hyatt not picture hilton remodel supposed completed summer, homewood suites chain.their ownership situation not affected hotel negatively slightest, desk staff friendly helpful, requested high floor early check got, asked help getting airport early flight came amtrak flew arranged got best deal.we got room suite 8th floor facing courtyard, room quiet nervous road noise i-5 really n't bad imo request courtyard view, property apartments condos point sound insulation really pretty good.the room did age bit n't bad, plenty room beds comfortable, kitchen fridge stove microwave stocked plates utensils glasses did use couple times.the continental breakfast morning adequate usual suspects available like fresh fruit cereals pastries, runs 9:30am.the exercise room decent 2 true treadmills elliptical machine recumbent stationary bike free weights, tv hot tub heated pool.i did lot research booking hotel believe best deal downtown paid 130/night booking hotel website, blocks convention center close shopping, 10 minute walk pike place market popular shopping areas like pacific place nordstrom westlake center like, minutes pioneer square area not bad walk, hotel courtesy shuttle ask.you spend 100- 200 night couple minutes closer things decide think worth sure did n't, maybe company dime.our gripe vagrant/homeless situation downtown, bigger city seeing people n't big surprise, corner downtown tend bit aggressive asking money compared cities, point hope walk sign cross intersections n't stop subjected in-your-face request money, okay giving change power, just ignore usually away,  ",1
"big beautiful imposing building city imposing buildings, despite chinese new year hotels busy service levels modern attractive hotel faltered, double room clean safe tea making facilities internet connection, restaurants able cope residents used italian flavours venue called zambuca whilst not cheap served excellent food extensive wine list, like fine dining, minus point hotels fall buffet breakfast, hotels able serve decent cooked breakfast hot, case small gripe,  ",1
"excellent choice beautiful luxurious hotel attentive staff, rooms clean spacious, pool area wonderful close proximity beach, concierge helpful exploring miami south beach, food okay nothing brag, truly wonderful, met stars hotel,  ",1
"reasonably priced hotel stayed small group great wall sheraton hotel beijing days january 2007.the hotel located main attractions short taxi ride away, hotel reasonable price felt buffet little expensive good, better chinese restaurants round corner.the rooms clean adequate,  ",1
"business trip ok hotel fine evening business, mattress comfortable room clean together.the concierge/front desk/ doorman nice n't know girl normally stocked necessities towels, kudos bathroom, lavender walls given trouble eyes days longer.room bit sparse personal taste love hip modern hotels homeless people walking place you.around corner indian restaurant does great indian food left 2 blocks left halfway street hotel entrance,  ",1
"loved majestic colonial vacation wonderful majestic colonial, large group trouble dining resturants staff great friendly, beach beautiful none natives trying sell things beach.usally not agree destination loved, line trying book year, definetly recommend resort,  ",1
"good frequent business traveler 4 stars plus hotels spent unexpected long weekend miami august 2006. selective rooms service, decided stay mandarin oriental stayed, no real unobstructed views bay rooms skyline views bay views, problems started check-in explained wanted high floor quiet great views sunrise off-season offered upgrade junior suite slightly higher rate accepted went room realized handicapped accessible reason crib views skyline, room not jr suite said sunrise good views, morning realized sun rising hotel, called manager left message complain said switch room did not 8 pm evening, said really late leaving, trip delayed 2 days working desk day noticed stream ants wastebasket, called manager heard voicemail went downstairs speak manager directly alerted answered phone doing so.when got desk manager apologized issues said upgraded best suite hotel stay remaining nights current rate, suite amazing, did not upgrade extent just wanted room no ants, leaving discovered ant problem vertical initial room able care issue.good rooms large renovated nice amenities, manager really trying service manager spoke competent hopefully things turned service area excellent, food good quality expected, beach area nice good service did not notice bugs, location.excellent spa took advantage best massages ask beth pricey main reason return hotel, pedicure feel overpriced worth, staff spa wonderful.poor pool area small gets noisy, service getting issues.however planning returning spa,  ",1
"amazing stay, ok boyfriend stayed resort thought amazing, 21 ny- young time staying inclusive great, read reviews kind iffy did n't know believe turned awesome, got did not like view room buildings asked switch no problem got pool view awesome cause just walk balcony pool, service great food great drinks great, nice club resort activites shows planned days, guy benito nice helped set excursions stay convenient calling doing not recommend, atvs- definately recommend hidden cave amazing beach saona island- paradise carribean festival- sort like party boat swim sharks snorkel- boat safety guy- eddie- really cool helped lot pics, beach hotel amazing unbelievable staff soooo entertaining, really hard workers definately, tipping big really appreciate staff cleaning service drivers bus takes time help, say thing bad room recieved a/c n't working lights burnt, repair guy switched none switched rooms, thats, careful vip thing people come ask set just say did, overall miss want paradise,  ",1
"wow amazed recent poor reviews hotel, opposite opinion place, guess depends looking, w boutique hotel small intimate, want hustle bustle hotel poor service stay w. previous review property, arrival week long cruise greeted troy bellman came curb loaded bags cart, friendly helpful directed lobby, greeted desk friendly face not remember, advised upgraded nicer room spg gold member room not ready, 11:00 did not expect room ready, did room available recommended wait selected better room, decided wait room indicated ready, walked french quarter lunch mexican place food right n, ca n't remember decatur, having lunch called told room ready, room large private balcony included patio set, bathroom enormous room clean, best rooms stayed, spent days checking new orleans french quarter, spend money carriage ride quarter, share cheaper, time returned hotel troy remembered asked needed just ask, great, plenty places eat, did not try bocca hotel food not kind food, great breakfast place right street cheaper room service breakfast hotel offers, night went dickie brennan steakhouse, eaten lot steakhouses time far favorite rated believe, try, really enjoyed stay return w. service 100 better personal say w,  ",1
"perfect little hideaway, super little place quiet neighbourhood easy access useful u-bahn lines, little beaten track easy pretty, cab tegal costs just 0 0 funky areas mitte coming late, room beautifully furnished peaceful airy tasteful spotless en-suite shower room, highlight breakfast, ate lovely bright airy dining room days trot serve breakfast 11 weekends, stunning selection bread rolls cooked meats smoked salmon lovely array cheese, fresh coffee quality juice choices abound, definitely stay,  ",1
"great boutique hotel stayed hotel andra business trip october 2007. walking distance convention center prime shopping seattle, hotel not directly serviced downtown airporter shuttle airport downtown hotels hotel immediately door warwick stop walk 1/2 block andra, lovely boutique hotel appears recently remodeled, modern lobby cozy fireplace, desk staff helpful friendly, room spacious 2 queen beds sitting area bar area, decor modern ikea-esque, view neighboring construction site unfortunately interestingly really heard annoying sounds construction, pretty small bathroom compared hotels nice, frette towels face stockholm bath products, small business center 2 computers printers free charge, did n't use gym ca n't comment, pay daily rate in-room wireless, lots great eating options walking distance, restaurant lobby lola amazing, tom douglas establishment mediterranean theme definitely lived hype, tom douglas restaurant street dahlia lounge amazing donuts menu dessert served warm marscarpone cheese green apple butter, amazing, adjacent dahlia bakery great cup morning coffee pastry, overall definitely stay visiting seattle,  ",1
"underrated group went short trip hk october 2008. searched hotel leaving manila 4-star category location quite far downtown nathan road thereabouts near mongkok area, turned 4-star hotel relatively new rooms spacious tastefully designed flat screen 42 tvs, goosedown pillows comforters, buffet good, service isnt bad, downside think smoking floors ended one.it situated mall altho shops dont carry international brands bossini store sale area supermarket 7th floor convenience, door connecting hotel mall dont street, open till 10pm, hotel near mongkok night market check stuff.they shuttle service going downtown leaves like 30 minutes location shouldnt disadvantage, think hotel exceeded expectations, wouldnt mind stayng,  ",1
"good service time crisis written review botel based previous stay, decided march.unfortunately lost credit cards en route probably airport, receptionist not helpful getting cancelled point helping dutch phone spoke customer services schiphol airport.what stressful situation ameliorated friendliness professionalism, got home week later new cards waiting local sorting office.that,  ",1
"great place spend night looking room bed window spanning width room,  ",1
"good location overpriced basic hotel fabulous location, no matter expensive florence hotel not worh night double room, staff friendly not bother breakfast cafes serving coffee pastries half price,  ",1
"great, whils visiting san fran second time partner used del sol second time.it really great place stay.as posts said safe area plenty resaurants short walking distance.the parking free big plus sf breakfast nothing write home pointed short walk puts pay, posts said just motor lodge yes charm old fifties style motor court adds, used hotels recommendation eating brazen head, strange great food, intend 07 staying,  ",1
"good better hotel good rooms hotel modern stylishly designed upmarket feel place.the staff friendly breakfast buffet good, didnt eat restuarant lunch dinner.the bar quite popular expensive madrid standards, closes early no late nights here.my negative points place centre lack light bedrooms unclear information regards facilities hotel, example hotel literature boasts cd pillow menus bit unclear avail information spa facilities use bit sketchy, appears bit style substance respect, said small points overwhelmingly positive experience location design definetely recommend, good value money,  ",1
"absolutely fantastic loved hotel thought perfect, great location old east berlin beautiful buildings easy elsewhere.the hotel luxurious pretentious service second none, staff went way help welcome uswe room second floor fabulous, standard room immacualte, bed comfy bathroom gorgeous plus huge walk wardrobethe spa bonus quiet eveningthe food restaurant stunning, gripe resturant doesn t atmosphere lighting dreadfuloverall wonderful,  ",1
"good hotel money, booked ratestogo.com, arrived 5 hours check time room wasnt available executive available, upgraded.. gud decision, room quite spacious pretty decent breakfast executive lounge drinks munchies round day useful, near metro station taxis comfortable reasonbly priced used taxi walked, bed comfortable.. bathroom clean nice, definitely,  ",1
"efficient priced compete stylish rooms chose millenium hilton weekend nyc rate included breakfasts night champagne 150 cheaper celestial rates times square midtown properties breakfast.we worried far downtown make transportation difficult subway station street no problem time saturday night cabs scarce hotel doorman left long taxi line hoofed block catch no big deal.we appreciated tripadvisor guest photos site street wtc site hotel damaged 9/11 attacks closed 18 months, beautifully restored no issues, bellman told harrowing story day attack subsequent 9 hour walk home bronx, location positive staff happy grateful business walk steps door moving wtc display explore st. paul chapel 18thc church miraculously survived collapse towers.the room better appointed brands huge flat-screen tv glass wood furniture, room little small women spent days shopping hotel room held bags, outstanding bed.our room overlooked wtc site hotel overlooks brooklyn bridge, overall pleasant experience,  ",1
"great got room, went majestic colonial february vacation week, bad omen hearing story flight gentleman booted different resort year overbooking, happened arrival thankfully just night, arrived 6 pm hungry tired 3 children tow learn overbooked not accomodate till following day, transported parties nearby 45 min, larger resort like going hyatt best western, not paid, later learned internet type bookies like used expedia got booted not clients large tour operators like apple funjet vacations just note caution booking trip low totem pole, confirmation papers yelling did nothing simply did not rooms resort all-inclusives say rooms far nicest spacious, no bugs no odors perfect ac, food average all-inclusive n't expect gourmet, beach spectacular plenty chairs, course palapas not 6:00 8:30 little humane.the week ton families small children couples 20 30 retirees, teenagers did n't families like fine, know week different, pool huge clean plenty chairs, say minority americans europeans french canadians ton smoking thank goodness open-air expect topless sunbathing.the staff friendly say activities staff better job engaging guests particularily kids seen better particularily club med, wonderfully relaxing time excellent resort type,  ",1
"romance paris package fabulous, loved hotel, location ideal neighborhood interesting lots wonderful shops cafes, staff hotel not accommodating service excellent, special touches make personal memorable visit, like having apartment paris, special tip sure ask grande luxe apartment not happy size room,  ",1
"week total relaxation couple mid-twenties stayed week 22nd feb 07. punta cana week staying sunscape beach enjoyed excellence hour airport roads not bad imagined reading reviews real punta cana.the hotel stunning marble lobby wooden walkways bridges resort, extra touches like lanterns statues difference.the layout great no matter far room lobby farthest away close pool beach resort layed parallel beach.the room huge, poster bed murals painted walls, used jacuzzi rainy evening great, did n't fancy day hot sun.the food loved food ignored advice not eating salad washed water did n't problems, breakfast buffet great mimosas available expect international buffet breakfast, restaurant did n't mexican ran days great think favourite barcelona open air romantic great salad delicious seafood risotto, quality room service not good, lunchtime food available restaurants beach days bbq days seafood paella fajitas nicer having dressed inside.the pool beautiful clean, love beach did spend couple days pool waiters offering drinks minutes great usually tried drink day refreshing yummy bring wanted, lot shelf drinks warning make strong beach fell love beach miles walked far resort long way, sand soft warm sea blue waves rough days black flags day, did n't stop swimming played waves great time no problems..be careful not confident water, read lot reviews stating bavaro beach nicer plese n't worry love beach.the staff staff incredible friendly girls linking arms lead table waiters bar staff work incredibly hard, concierge let boyfriend charge ipod beach party beach party second night ws fabulous, firstly arrived beach cocktail girls offering spray insect repellent case did n't thought nice touch, food self-service wide selection waiters brought drinks bar coould think, real fun waiter mixing specialities think helped win limbo competition, live music real party atmosphere.the nightclub went times nightclub opens 11pm, ws greatfun busy fun dancing wide range music, way room hot dog stand midnight munchies gratefully received saxaphone player entertained lobby nights amazing minimarket overpriced expected internet cafe handy.overall loved hotel luxurious peaceful beautiful definitely recoment extra touches star, questions not hesitate contact kerryjomoores hotmail.com,  ",1
"staying chelsea pines hotel loved stay chelsea pines hotel, certainly located walk places wanted, hotel clean hotel staff friendly helpful.i 2 suggestions, stay somewhat better shower head better, taking shower nice stream water, say harder water coming shower head, suggest showerheads, feels just like shower.the suggestion cable wire connecting tv needs permanently connected, day cable wire come loose, did not realize thought cable gone, day realized cable wire disengaged reattached wire, couple channels cable maybe cnn tcm amc thanks looking forward stay.christopher freeman,  ",1
"good value great service mother stayed hotel night prior cruise, shuttle picked airport driver gave good options dinner, unpacked took excellent fish restaurant reasonably priced not far hotel, ready return hotel picked promised, shuttle driver desk personnel friendly helpful.the room basic suite design nothing fancy fancy n't booked, room got mother seal approval cleanliness design needed, view lagoon n't beautiful nicer look parking lot, did n't book room look window anyway.the breakfast provided lots variety, holiday weekend breakfast room fairly crowded staff did best, problem shuttle service cruise port, not hotel shuttle contractor major problems, got late start save story inept driver boss van, suffice say cab cruise port,  ",1
"wonderful loved hotel, nights room beautiful, not bed supremely comfortable bathroom huge nicely, staff friendly helpful, concierge helpful obtaining reservations dinner, favorite hotels world,  ",1
"absolutly amazing, just recently stayed paradisus palma real 31 3 nights.from time checked time check sooo amazing, not want leave, resort 25 minutes away airport, quick ride, arrive resort bell man takes luggage proceed check, check ask drink want, nice cold towel also.we got room 3pm bell man took luggage drove room golf cart, luxury jacuzzi gardenview ste best room, thing better oceanview, beautiful kitchen nice table livingroom balcony flat panel tv huge bedroom king bed flat panel tv, bathroom amazing, 2 person jacuzzi, shower european shower need sand places, pool amazingly huge, beds pool shade sun, nice swimup bar bar tenders amazing, make drink want, favorite course food, punta cana 3 times hands food resort got best, resorts bite burger not really sure kind meat, resort know eating beef, cooked tastes like american food, ate passions food soo good, buffets soo choices food.the beach sand white water crystal clear warm nice blue color, lot sea weed, left resort shops sea weed, want shopping like said left resort 10 little shops, try best sell, ifyou n't want just say no leave, offer expensive just bargain start walking store bargain, resort photo studio, 8 page 40 pictures pay want, good photos.if questions just e-mail jillanson excite.com,  ",1
"great hotel housekeeping issues brought reviewers need addressing, plain people clean room simply not merely make beds change towels, occasions dirty cups glasses left room nothing tidied coffee not replenished occasions returning room 5pm day room not cleaned, positive think staff used complaints housekeeping think management not intentions insisting housekeeping staff improve probably paid peanuts clearly considered cost effective retain lazy staff compensate guests make complaint, free drinks free meals bathrobes home plethora goodies, suggest putting inconveniences not having coffee replenished guests bring management attention, think half guests having hundreds dollars credit bar restaurant low standards housekeeping addressed permanent basis, agree positive reviews comfy spacious rooms bathrooms especially grand deluxe great location wonderful slightly overpriced restaurant atmospheric bar,  ",1
"great hotel better expected really surprised checking hotel price reasonable considering 5 seconds ramblars actually thought going horrible alas thankfully wrong.the hotel receptionist english bloke helpful, room good size 3 clean tidy, room fan ceiling room cool shower pressure bathroom great.we thought really noisy close main street noise neighbours knocking wrong door night.all great location good hotel pay, did 6 weeks travelling got worse alot money, recommended,  ",1
"great place, pitti palace ponte vecchio located heart old florence, hotel located end famous ponte vecchio, great location anyhting florence, staff great warm friendly, excellent service, breakfast included price ca n't wrong, dine outside rooftop terrace morning start day, stayed years row plan stay year, fantastic location service,  ",1
"good hotel stay stayed 3 nights, happy hotel great location, room pretty standard spotlessly clean furnishings good nice quiet overall comfortable.the continental breakfast tasty pretty good choice.what want, definitely stay,  ",1
"best resort, wonderful resort, ambience tranquility unmatched, nice rooms friendly helpful staff, general manager mr. jose padin make stay great experience.i plan return twice year,  ",1
"wonderful vacation travelled 15-22 wonderful vacation, went couples ranging age 22-26. room floor room builing 10. rooms great upgraded vanity options including bubble bath jacuzzi n't bother brining, lots closet space helpful bring extra hangers.did n't trips did n't need, just wanted relax did.we loved food especially french restaurant, elegant, mexican romantic, oscar pool bar great, try dirty bananas sooo good, martinis good lobby bar outside french restaurant, nice place cappacino espresso dinner.the pool beautiful usually place sit, people book chair bugger couple hours selfish ruining people, probably people raft chair, just chuckled staff come raft pool use, need use lock chain door room n't want maid just walk right in.different mix age groups, nice adults, excellence club looked nice n't spend lot, lobby bathrooms nice clean.really enjoyed vacation highly recommend,  ",1
"superb room central london loved, comfortable modern clean friendly service, room size better rooms stayed london, lady travelling felt like looked,  ",1
